date,country,category,spend_usd
2024-03-12,KOR,SOCIAL,26707.26
2024-03-13,KOR,TV,26707.26
2024-03-14,KOR,TV,0.0
2024-03-15,KOR,TV,33834.21
2024-03-16,KOR,TV,33834.21
2024-03-17,KOR,ONLINE,33834.21
2024-03-18,KOR,TV,33834.21
2024-03-19,KOR,TV,33834.21
2024-03-20,KOR,SOCIAL,33834.21
2024-03-21,KOR,ONLINE,33834.21
2024-03-22,KOR,OOH,33834.21
2024-03-23,KOR,TV,33834.21
2024-03-24,KOR,TV,33834.21
2024-03-25,KOR,SOCIAL,33834.21
2024-03-26,KOR,SOCIAL,33834.21
2024-03-27,KOR,TV,33834.21
2024-03-28,KOR,OOH,33834.21
2024-03-29,KOR,OOH,33834.21
2024-03-30,KOR,SOCIAL,33834.21
2024-03-31,KOR,SOCIAL,33834.21
2024-04-01,KOR,ONLINE,33834.21
2024-04-02,KOR,OOH,33834.21
2024-04-03,KOR,SOCIAL,33834.21
2024-04-04,KOR,ONLINE,33834.21
2024-04-05,KOR,ONLINE,33834.21
2024-04-06,KOR,TV,0.0
2024-04-07,KOR,TV,0.0
2024-04-08,KOR,OOH,0.0
2024-04-09,KOR,ONLINE,0.0
2024-04-10,KOR,OOH,0.0
2024-04-11,KOR,ONLINE,0.0
2024-04-12,KOR,ONLINE,65011.42
2024-04-13,KOR,TV,65011.42
2024-04-14,KOR,SOCIAL,65011.42
2024-04-15,KOR,SOCIAL,65011.42
2024-04-16,KOR,ONLINE,65011.42
2024-04-17,KOR,OOH,65011.42
2024-04-18,KOR,TV,65011.42
2024-04-19,KOR,SOCIAL,65011.42
2024-04-20,KOR,TV,65011.42
2024-04-21,KOR,ONLINE,65011.42
2024-04-22,KOR,OOH,65011.42
2024-04-23,KOR,SOCIAL,65011.42
2024-04-24,KOR,OOH,65011.42
2024-04-25,KOR,OOH,65011.42
2024-04-26,KOR,TV,65011.42
2024-04-27,KOR,OOH,65011.42
2024-04-28,KOR,SOCIAL,65011.42
2024-04-29,KOR,SOCIAL,65011.42
2024-04-30,KOR,ONLINE,65011.42
2024-05-01,KOR,SOCIAL,65011.42
2024-05-02,KOR,SOCIAL,65011.42
2024-05-03,KOR,OOH,65011.42
2024-05-04,KOR,OOH,0.0
2024-05-05,KOR,TV,0.0
2024-05-06,KOR,SOCIAL,26309.88
2024-05-07,KOR,OOH,26309.88
2024-05-08,KOR,TV,26309.88
2024-05-09,KOR,ONLINE,26309.88
2024-05-10,KOR,OOH,26309.88
2024-05-11,KOR,TV,26309.88
2024-05-12,KOR,SOCIAL,26309.88
2024-05-13,KOR,SOCIAL,26309.88
2024-05-14,KOR,TV,26309.88
2024-05-15,KOR,ONLINE,26309.88
2024-05-16,KOR,ONLINE,26309.88
2024-05-17,KOR,TV,26309.88
2024-05-18,KOR,ONLINE,0.0
2024-05-19,KOR,SOCIAL,0.0
2024-05-20,KOR,ONLINE,0.0
2024-05-21,KOR,SOCIAL,0.0
2024-05-22,KOR,TV,0.0
2024-05-23,KOR,TV,0.0
2024-05-24,KOR,ONLINE,0.0
2024-05-25,KOR,ONLINE,0.0
2024-05-26,KOR,OOH,0.0
2024-05-27,KOR,ONLINE,0.0
2024-05-28,KOR,SOCIAL,0.0
2024-05-29,KOR,OOH,0.0
2024-05-30,KOR,OOH,0.0
2024-05-31,KOR,TV,0.0
2024-06-01,KOR,SOCIAL,0.0
2024-06-02,KOR,TV,0.0
2024-06-03,KOR,SOCIAL,0.0
2024-06-04,KOR,OOH,0.0
2024-06-05,KOR,OOH,0.0
2024-06-06,KOR,SOCIAL,0.0
2024-06-07,KOR,TV,0.0
2024-06-08,KOR,ONLINE,0.0
2024-06-09,KOR,OOH,0.0
2024-06-10,KOR,OOH,0.0
2024-06-11,KOR,OOH,0.0
2024-06-12,KOR,SOCIAL,0.0
2024-06-13,KOR,OOH,0.0
2024-06-14,KOR,SOCIAL,0.0
2024-06-15,KOR,TV,44448.1
2024-06-16,KOR,TV,44448.1
2024-06-17,KOR,OOH,44448.1
2024-06-18,KOR,SOCIAL,44448.1
2024-06-19,KOR,ONLINE,44448.1
2024-06-20,KOR,TV,44448.1
2024-06-21,KOR,OOH,44448.1
2024-06-22,KOR,TV,44448.1
2024-06-23,KOR,ONLINE,44448.1
2024-06-24,KOR,OOH,44448.1
2024-06-25,KOR,TV,44448.1
2024-06-26,KOR,ONLINE,44448.1
2024-06-27,KOR,SOCIAL,44448.1
2024-06-28,KOR,ONLINE,44448.1
2024-06-29,KOR,TV,44448.1
2024-06-30,KOR,TV,44448.1
2024-07-01,KOR,SOCIAL,44448.1
2024-07-02,KOR,TV,0.0
2024-07-03,KOR,ONLINE,0.0
2024-07-04,KOR,ONLINE,0.0
2024-07-05,KOR,TV,0.0
2024-07-06,KOR,OOH,0.0
2024-07-07,KOR,TV,0.0
2024-07-08,KOR,SOCIAL,0.0
2024-07-09,KOR,ONLINE,0.0
2024-07-10,KOR,ONLINE,0.0
2024-07-11,KOR,OOH,0.0
2024-07-12,KOR,SOCIAL,0.0
2024-07-13,KOR,SOCIAL,0.0
2024-07-14,KOR,OOH,0.0
2024-07-15,KOR,SOCIAL,0.0
2024-07-16,KOR,OOH,0.0
2024-07-17,KOR,OOH,31082.26
2024-07-18,KOR,ONLINE,31082.26
2024-07-19,KOR,TV,31082.26
2024-07-20,KOR,SOCIAL,31082.26
2024-07-21,KOR,TV,31082.26
2024-07-22,KOR,SOCIAL,31082.26
2024-07-23,KOR,ONLINE,31082.26
2024-07-24,KOR,OOH,31082.26
2024-07-25,KOR,OOH,31082.26
2024-07-26,KOR,TV,31082.26
2024-07-27,KOR,SOCIAL,31082.26
2024-07-28,KOR,ONLINE,31082.26
2024-07-29,KOR,TV,31082.26
2024-07-30,KOR,OOH,31082.26
2024-07-31,KOR,TV,31082.26
2024-08-01,KOR,SOCIAL,31082.26
2024-08-02,KOR,TV,0.0
2024-08-03,KOR,OOH,0.0
2024-08-04,KOR,OOH,0.0
2024-08-05,KOR,TV,0.0
2024-08-06,KOR,SOCIAL,0.0
2024-08-07,KOR,SOCIAL,0.0
2024-08-08,KOR,OOH,0.0
2024-08-09,KOR,OOH,0.0
2024-08-10,KOR,ONLINE,0.0
2024-08-11,KOR,SOCIAL,0.0
2024-08-12,KOR,ONLINE,0.0
2024-08-13,KOR,ONLINE,0.0
2024-08-14,KOR,ONLINE,0.0
2024-08-15,KOR,ONLINE,0.0
2024-08-16,KOR,OOH,0.0
2024-08-17,KOR,ONLINE,0.0
2024-08-18,KOR,OOH,0.0
2024-08-19,KOR,TV,0.0
2024-08-20,KOR,ONLINE,0.0
2024-08-21,KOR,OOH,0.0
2024-08-22,KOR,OOH,0.0
2024-08-23,KOR,TV,0.0
2024-08-24,KOR,TV,0.0
2024-08-25,KOR,TV,0.0
2024-08-26,KOR,SOCIAL,0.0
2024-08-27,KOR,ONLINE,34613.81
2024-08-28,KOR,TV,34613.81
2024-08-29,KOR,ONLINE,34613.81
2024-08-30,KOR,ONLINE,34613.81
2024-08-31,KOR,SOCIAL,34613.81
2024-09-01,KOR,SOCIAL,34613.81
2024-09-02,KOR,TV,34613.81
2024-09-03,KOR,ONLINE,34613.81
2024-09-04,KOR,OOH,0.0
2024-09-05,KOR,ONLINE,0.0
2024-09-06,KOR,TV,0.0
2024-09-07,KOR,ONLINE,0.0
2024-09-08,KOR,TV,0.0
2024-09-09,KOR,OOH,0.0
2024-09-10,KOR,SOCIAL,0.0
2024-09-11,KOR,OOH,0.0
2024-09-12,KOR,OOH,0.0
2024-09-13,KOR,TV,0.0
2024-09-14,KOR,ONLINE,0.0
2024-09-15,KOR,OOH,0.0
2024-09-16,KOR,OOH,64866.74
2024-09-17,KOR,TV,64866.74
2024-09-18,KOR,SOCIAL,64866.74
2024-09-19,KOR,TV,64866.74
2024-09-20,KOR,SOCIAL,64866.74
2024-09-21,KOR,ONLINE,64866.74
2024-09-22,KOR,SOCIAL,64866.74
2024-09-23,KOR,TV,64866.74
2024-09-24,KOR,TV,64866.74
2024-09-25,KOR,OOH,64866.74
2024-09-26,KOR,OOH,64866.74
2024-09-27,KOR,TV,64866.74
2024-09-28,KOR,SOCIAL,0.0
2024-09-29,KOR,ONLINE,0.0
2024-09-30,KOR,ONLINE,30494.06
2024-10-01,KOR,TV,30494.06
2024-10-02,KOR,SOCIAL,30494.06
2024-10-03,KOR,ONLINE,30494.06
2024-10-04,KOR,TV,30494.06
2024-10-05,KOR,SOCIAL,30494.06
2024-10-06,KOR,OOH,30494.06
2024-10-07,KOR,OOH,30494.06
2024-10-08,KOR,OOH,0.0
2024-10-09,KOR,TV,0.0
2024-10-10,KOR,ONLINE,0.0
2024-10-11,KOR,TV,0.0
2024-10-12,KOR,OOH,0.0
2024-10-13,KOR,ONLINE,0.0
2024-10-14,KOR,SOCIAL,0.0
2024-10-15,KOR,TV,0.0
2024-10-16,KOR,OOH,0.0
2024-10-17,KOR,ONLINE,0.0
2024-10-18,KOR,TV,27355.47
2024-10-19,KOR,ONLINE,27355.47
2024-10-20,KOR,ONLINE,27355.47
2024-10-21,KOR,TV,27355.47
2024-10-22,KOR,TV,27355.47
2024-10-23,KOR,TV,27355.47
2024-10-24,KOR,OOH,27355.47
2024-10-25,KOR,ONLINE,27355.47
2024-10-26,KOR,SOCIAL,27355.47
2024-10-27,KOR,ONLINE,27355.47
2024-10-28,KOR,TV,27355.47
2024-10-29,KOR,TV,27355.47
2024-10-30,KOR,ONLINE,27355.47
2024-10-31,KOR,OOH,27355.47
2024-11-01,KOR,OOH,27355.47
2024-11-02,KOR,SOCIAL,27355.47
2024-11-03,KOR,OOH,27355.47
2024-11-04,KOR,OOH,27355.47
2024-11-05,KOR,ONLINE,27355.47
2024-11-06,KOR,OOH,27355.47
2024-11-07,KOR,OOH,27355.47
2024-11-08,KOR,TV,27355.47
2024-11-09,KOR,OOH,0.0
2024-11-10,KOR,OOH,0.0
2024-11-11,KOR,OOH,36938.1
2024-11-12,KOR,OOH,36938.1
2024-11-13,KOR,SOCIAL,36938.1
2024-11-14,KOR,TV,36938.1
2024-11-15,KOR,ONLINE,36938.1
2024-11-16,KOR,ONLINE,36938.1
2024-11-17,KOR,SOCIAL,36938.1
2024-11-18,KOR,OOH,36938.1
2024-11-19,KOR,SOCIAL,36938.1
2024-11-20,KOR,ONLINE,36938.1
2024-11-21,KOR,TV,36938.1
2024-11-22,KOR,OOH,36938.1
2024-11-23,KOR,ONLINE,0.0
2024-11-24,KOR,OOH,0.0
2024-11-25,KOR,OOH,0.0
2024-11-26,KOR,TV,0.0
2024-11-27,KOR,TV,0.0
2024-11-28,KOR,ONLINE,0.0
2024-11-29,KOR,OOH,0.0
2024-11-30,KOR,OOH,0.0
2024-12-01,KOR,SOCIAL,0.0
2024-12-02,KOR,TV,34946.16
2024-12-03,KOR,SOCIAL,34946.16
2024-12-04,KOR,ONLINE,34946.16
2024-12-05,KOR,ONLINE,34946.16
2024-12-06,KOR,ONLINE,34946.16
2024-12-07,KOR,ONLINE,34946.16
2024-12-08,KOR,OOH,34946.16
2024-12-09,KOR,SOCIAL,34946.16
2024-12-10,KOR,OOH,34946.16
2024-12-11,KOR,ONLINE,34946.16
2024-12-12,KOR,SOCIAL,34946.16
2024-12-13,KOR,TV,34946.16
2024-12-14,KOR,TV,34946.16
2024-12-15,KOR,TV,0.0
2024-12-16,KOR,ONLINE,0.0
2024-12-17,KOR,SOCIAL,36627.92
2024-12-18,KOR,SOCIAL,36627.92
2024-12-19,KOR,SOCIAL,36627.92
2024-12-20,KOR,TV,36627.92
2024-12-21,KOR,SOCIAL,36627.92
2024-12-22,KOR,SOCIAL,36627.92
2024-12-23,KOR,SOCIAL,36627.92
2024-12-24,KOR,ONLINE,36627.92
2024-12-25,KOR,SOCIAL,36627.92
2024-12-26,KOR,OOH,36627.92
2024-12-27,KOR,OOH,36627.92
2024-12-28,KOR,SOCIAL,36627.92
2024-12-29,KOR,OOH,36627.92
2024-12-30,KOR,OOH,36627.92
2024-12-31,KOR,OOH,0.0
2018-01-01,JPN,TV,0.0
2018-01-02,JPN,OOH,0.0
2018-01-03,JPN,TV,0.0
2018-01-04,JPN,SOCIAL,0.0
2018-01-05,JPN,OOH,45304.33
2018-01-06,JPN,ONLINE,45304.33
2018-01-07,JPN,TV,45304.33
2018-01-08,JPN,TV,45304.33
2018-01-09,JPN,SOCIAL,45304.33
2018-01-10,JPN,ONLINE,45304.33
2018-01-11,JPN,SOCIAL,45304.33
2018-01-12,JPN,ONLINE,45304.33
2018-01-13,JPN,ONLINE,45304.33
2018-01-14,JPN,SOCIAL,45304.33
2018-01-15,JPN,ONLINE,45304.33
2018-01-16,JPN,TV,45304.33
2018-01-17,JPN,ONLINE,45304.33
2018-01-18,JPN,TV,45304.33
2018-01-19,JPN,OOH,45304.33
2018-01-20,JPN,SOCIAL,45304.33
2018-01-21,JPN,TV,45304.33
2018-01-22,JPN,SOCIAL,45304.33
2018-01-23,JPN,OOH,45304.33
2018-01-24,JPN,ONLINE,45304.33
2018-01-25,JPN,ONLINE,45304.33
2018-01-26,JPN,ONLINE,45304.33
2018-01-27,JPN,OOH,45304.33
2018-01-28,JPN,TV,45304.33
2018-01-29,JPN,SOCIAL,0.0
2018-01-30,JPN,TV,0.0
2018-01-31,JPN,OOH,29287.14
2018-02-01,JPN,SOCIAL,29287.14
2018-02-02,JPN,TV,29287.14
2018-02-03,JPN,ONLINE,29287.14
2018-02-04,JPN,SOCIAL,29287.14
2018-02-05,JPN,TV,29287.14
2018-02-06,JPN,OOH,29287.14
2018-02-07,JPN,TV,29287.14
2018-02-08,JPN,SOCIAL,29287.14
2018-02-09,JPN,ONLINE,29287.14
2018-02-10,JPN,TV,29287.14
2018-02-11,JPN,ONLINE,29287.14
2018-02-12,JPN,TV,29287.14
2018-02-13,JPN,TV,29287.14
2018-02-14,JPN,ONLINE,29287.14
2018-02-15,JPN,TV,29287.14
2018-02-16,JPN,TV,29287.14
2018-02-17,JPN,TV,29287.14
2018-02-18,JPN,TV,29287.14
2018-02-19,JPN,ONLINE,0.0
2018-02-20,JPN,OOH,0.0
2018-02-21,JPN,ONLINE,0.0
2018-02-22,JPN,TV,0.0
2018-02-23,JPN,SOCIAL,0.0
2018-02-24,JPN,SOCIAL,0.0
2018-02-25,JPN,ONLINE,0.0
2018-02-26,JPN,SOCIAL,0.0
2018-02-27,JPN,TV,0.0
2018-02-28,JPN,ONLINE,0.0
2018-03-01,JPN,SOCIAL,48312.2
2018-03-02,JPN,SOCIAL,48312.2
2018-03-03,JPN,TV,48312.2
2018-03-04,JPN,ONLINE,48312.2
2018-03-05,JPN,ONLINE,48312.2
2018-03-06,JPN,ONLINE,48312.2
2018-03-07,JPN,ONLINE,48312.2
2018-03-08,JPN,SOCIAL,48312.2
2018-03-09,JPN,TV,48312.2
2018-03-10,JPN,ONLINE,48312.2
2018-03-11,JPN,ONLINE,48312.2
2018-03-12,JPN,TV,48312.2
2018-03-13,JPN,TV,48312.2
2018-03-14,JPN,TV,48312.2
2018-03-15,JPN,OOH,48312.2
2018-03-16,JPN,ONLINE,48312.2
2018-03-17,JPN,ONLINE,48312.2
2018-03-18,JPN,ONLINE,48312.2
2018-03-19,JPN,OOH,48312.2
2018-03-20,JPN,OOH,48312.2
2018-03-21,JPN,SOCIAL,48312.2
2018-03-22,JPN,SOCIAL,0.0
2018-03-23,JPN,OOH,0.0
2018-03-24,JPN,OOH,0.0
2018-03-25,JPN,TV,0.0
2018-03-26,JPN,ONLINE,0.0
2018-03-27,JPN,ONLINE,0.0
2018-03-28,JPN,TV,11119.58
2018-03-29,JPN,OOH,11119.58
2018-03-30,JPN,ONLINE,11119.58
2018-03-31,JPN,TV,11119.58
2018-04-01,JPN,ONLINE,11119.58
2018-04-02,JPN,SOCIAL,11119.58
2018-04-03,JPN,OOH,11119.58
2018-04-04,JPN,SOCIAL,0.0
2018-04-05,JPN,OOH,0.0
2018-04-06,JPN,ONLINE,0.0
2018-04-07,JPN,OOH,0.0
2018-04-08,JPN,ONLINE,0.0
2018-04-09,JPN,OOH,0.0
2018-04-10,JPN,SOCIAL,0.0
2018-04-11,JPN,SOCIAL,59019.77
2018-04-12,JPN,SOCIAL,59019.77
2018-04-13,JPN,ONLINE,59019.77
2018-04-14,JPN,ONLINE,59019.77
2018-04-15,JPN,OOH,59019.77
2018-04-16,JPN,OOH,59019.77
2018-04-17,JPN,SOCIAL,59019.77
2018-04-18,JPN,ONLINE,59019.77
2018-04-19,JPN,TV,59019.77
2018-04-20,JPN,TV,59019.77
2018-04-21,JPN,ONLINE,59019.77
2018-04-22,JPN,ONLINE,59019.77
2018-04-23,JPN,SOCIAL,59019.77
2018-04-24,JPN,TV,0.0
2018-04-25,JPN,TV,0.0
2018-04-26,JPN,ONLINE,0.0
2018-04-27,JPN,OOH,0.0
2018-04-28,JPN,ONLINE,0.0
2018-04-29,JPN,TV,0.0
2018-04-30,JPN,SOCIAL,0.0
2018-05-01,JPN,ONLINE,0.0
2018-05-02,JPN,OOH,0.0
2018-05-03,JPN,TV,0.0
2018-05-04,JPN,OOH,0.0
2018-05-05,JPN,SOCIAL,0.0
2018-05-06,JPN,TV,70417.93
2018-05-07,JPN,TV,70417.93
2018-05-08,JPN,OOH,70417.93
2018-05-09,JPN,OOH,70417.93
2018-05-10,JPN,OOH,70417.93
2018-05-11,JPN,SOCIAL,70417.93
2018-05-12,JPN,ONLINE,70417.93
2018-05-13,JPN,OOH,70417.93
2018-05-14,JPN,SOCIAL,70417.93
2018-05-15,JPN,ONLINE,70417.93
2018-05-16,JPN,SOCIAL,70417.93
2018-05-17,JPN,SOCIAL,70417.93
2018-05-18,JPN,TV,70417.93
2018-05-19,JPN,SOCIAL,70417.93
2018-05-20,JPN,TV,70417.93
2018-05-21,JPN,SOCIAL,70417.93
2018-05-22,JPN,TV,70417.93
2018-05-23,JPN,SOCIAL,70417.93
2018-05-24,JPN,TV,70417.93
2018-05-25,JPN,SOCIAL,70417.93
2018-05-26,JPN,SOCIAL,0.0
2018-05-27,JPN,TV,0.0
2018-05-28,JPN,TV,0.0
2018-05-29,JPN,ONLINE,0.0
2018-05-30,JPN,SOCIAL,0.0
2018-05-31,JPN,ONLINE,0.0
2018-06-01,JPN,TV,0.0
2018-06-02,JPN,ONLINE,0.0
2018-06-03,JPN,OOH,0.0
2018-06-04,JPN,TV,0.0
2018-06-05,JPN,ONLINE,0.0
2018-06-06,JPN,TV,0.0
2018-06-07,JPN,SOCIAL,0.0
2018-06-08,JPN,SOCIAL,0.0
2018-06-09,JPN,OOH,0.0
2018-06-10,JPN,SOCIAL,0.0
2018-06-11,JPN,SOCIAL,0.0
2018-06-12,JPN,ONLINE,0.0
2018-06-13,JPN,ONLINE,48104.22
2018-06-14,JPN,ONLINE,48104.22
2018-06-15,JPN,TV,48104.22
2018-06-16,JPN,TV,48104.22
2018-06-17,JPN,ONLINE,48104.22
2018-06-18,JPN,ONLINE,48104.22
2018-06-19,JPN,OOH,48104.22
2018-06-20,JPN,TV,48104.22
2018-06-21,JPN,ONLINE,48104.22
2018-06-22,JPN,TV,48104.22
2018-06-23,JPN,TV,48104.22
2018-06-24,JPN,ONLINE,48104.22
2018-06-25,JPN,TV,48104.22
2018-06-26,JPN,SOCIAL,48104.22
2018-06-27,JPN,ONLINE,48104.22
2018-06-28,JPN,SOCIAL,48104.22
2018-06-29,JPN,SOCIAL,48104.22
2018-06-30,JPN,OOH,48104.22
2018-07-01,JPN,TV,48104.22
2018-07-02,JPN,SOCIAL,48104.22
2018-07-03,JPN,ONLINE,48104.22
2018-07-04,JPN,ONLINE,48104.22
2018-07-05,JPN,ONLINE,48104.22
2018-07-06,JPN,OOH,49900.89
2018-07-07,JPN,ONLINE,49900.89
2018-07-08,JPN,OOH,49900.89
2018-07-09,JPN,ONLINE,49900.89
2018-07-10,JPN,ONLINE,49900.89
2018-07-11,JPN,TV,49900.89
2018-07-12,JPN,ONLINE,49900.89
2018-07-13,JPN,ONLINE,49900.89
2018-07-14,JPN,SOCIAL,49900.89
2018-07-15,JPN,TV,49900.89
2018-07-16,JPN,TV,49900.89
2018-07-17,JPN,OOH,49900.89
2018-07-18,JPN,SOCIAL,49900.89
2018-07-19,JPN,ONLINE,49900.89
2018-07-20,JPN,TV,49900.89
2018-07-21,JPN,ONLINE,49900.89
2018-07-22,JPN,OOH,49900.89
2018-07-23,JPN,TV,49900.89
2018-07-24,JPN,OOH,49900.89
2018-07-25,JPN,OOH,49900.89
2018-07-26,JPN,SOCIAL,49900.89
2018-07-27,JPN,TV,49900.89
2018-07-28,JPN,OOH,49900.89
2018-07-29,JPN,SOCIAL,49900.89
2018-07-30,JPN,SOCIAL,0.0
2018-07-31,JPN,OOH,0.0
2018-08-01,JPN,SOCIAL,0.0
2018-08-02,JPN,SOCIAL,0.0
2018-08-03,JPN,OOH,0.0
2018-08-04,JPN,SOCIAL,0.0
2018-08-05,JPN,TV,74075.5
2018-08-06,JPN,ONLINE,74075.5
2018-08-07,JPN,ONLINE,74075.5
2018-08-08,JPN,OOH,74075.5
2018-08-09,JPN,SOCIAL,74075.5
2018-08-10,JPN,SOCIAL,74075.5
2018-08-11,JPN,SOCIAL,74075.5
2018-08-12,JPN,TV,74075.5
2018-08-13,JPN,OOH,74075.5
2018-08-14,JPN,OOH,74075.5
2018-08-15,JPN,OOH,74075.5
2018-08-16,JPN,TV,74075.5
2018-08-17,JPN,SOCIAL,74075.5
2018-08-18,JPN,SOCIAL,74075.5
2018-08-19,JPN,ONLINE,0.0
2018-08-20,JPN,TV,0.0
2018-08-21,JPN,OOH,0.0
2018-08-22,JPN,OOH,0.0
2018-08-23,JPN,SOCIAL,0.0
2018-08-24,JPN,ONLINE,0.0
2018-08-25,JPN,TV,0.0
2018-08-26,JPN,TV,0.0
2018-08-27,JPN,TV,0.0
2018-08-28,JPN,ONLINE,20526.75
2018-08-29,JPN,SOCIAL,20526.75
2018-08-30,JPN,SOCIAL,20526.75
2018-08-31,JPN,TV,20526.75
2018-09-01,JPN,OOH,20526.75
2018-09-02,JPN,OOH,20526.75
2018-09-03,JPN,OOH,20526.75
2018-09-04,JPN,SOCIAL,20526.75
2018-09-05,JPN,SOCIAL,20526.75
2018-09-06,JPN,TV,20526.75
2018-09-07,JPN,SOCIAL,20526.75
2018-09-08,JPN,ONLINE,20526.75
2018-09-09,JPN,TV,20526.75
2018-09-10,JPN,ONLINE,61824.39
2018-09-11,JPN,OOH,61824.39
2018-09-12,JPN,TV,61824.39
2018-09-13,JPN,TV,61824.39
2018-09-14,JPN,TV,61824.39
2018-09-15,JPN,TV,61824.39
2018-09-16,JPN,ONLINE,61824.39
2018-09-17,JPN,OOH,61824.39
2018-09-18,JPN,TV,61824.39
2018-09-19,JPN,ONLINE,61824.39
2018-09-20,JPN,OOH,0.0
2018-09-21,JPN,ONLINE,0.0
2018-09-22,JPN,TV,0.0
2018-09-23,JPN,SOCIAL,0.0
2018-09-24,JPN,SOCIAL,0.0
2018-09-25,JPN,TV,0.0
2018-09-26,JPN,OOH,0.0
2018-09-27,JPN,SOCIAL,0.0
2018-09-28,JPN,TV,0.0
2018-09-29,JPN,OOH,0.0
2018-09-30,JPN,SOCIAL,0.0
2018-10-01,JPN,TV,0.0
2018-10-02,JPN,OOH,0.0
2018-10-03,JPN,OOH,0.0
2018-10-04,JPN,OOH,0.0
2018-10-05,JPN,OOH,31030.17
2018-10-06,JPN,SOCIAL,31030.17
2018-10-07,JPN,TV,31030.17
2018-10-08,JPN,ONLINE,31030.17
2018-10-09,JPN,SOCIAL,31030.17
2018-10-10,JPN,TV,31030.17
2018-10-11,JPN,OOH,31030.17
2018-10-12,JPN,SOCIAL,31030.17
2018-10-13,JPN,SOCIAL,31030.17
2018-10-14,JPN,SOCIAL,31030.17
2018-10-15,JPN,SOCIAL,31030.17
2018-10-16,JPN,TV,31030.17
2018-10-17,JPN,TV,31030.17
2018-10-18,JPN,SOCIAL,31030.17
2018-10-19,JPN,TV,0.0
2018-10-20,JPN,TV,0.0
2018-10-21,JPN,TV,0.0
2018-10-22,JPN,OOH,0.0
2018-10-23,JPN,OOH,0.0
2018-10-24,JPN,OOH,0.0
2018-10-25,JPN,TV,0.0
2018-10-26,JPN,ONLINE,0.0
2018-10-27,JPN,SOCIAL,0.0
2018-10-28,JPN,ONLINE,48507.75
2018-10-29,JPN,OOH,48507.75
2018-10-30,JPN,OOH,48507.75
2018-10-31,JPN,ONLINE,48507.75
2018-11-01,JPN,SOCIAL,48507.75
2018-11-02,JPN,TV,48507.75
2018-11-03,JPN,ONLINE,48507.75
2018-11-04,JPN,TV,48507.75
2018-11-05,JPN,SOCIAL,48507.75
2018-11-06,JPN,ONLINE,48507.75
2018-11-07,JPN,SOCIAL,48507.75
2018-11-08,JPN,SOCIAL,48507.75
2018-11-09,JPN,ONLINE,48507.75
2018-11-10,JPN,TV,48507.75
2018-11-11,JPN,ONLINE,48507.75
2018-11-12,JPN,OOH,48507.75
2018-11-13,JPN,SOCIAL,48507.75
2018-11-14,JPN,ONLINE,48507.75
2018-11-15,JPN,ONLINE,48507.75
2018-11-16,JPN,OOH,48507.75
2018-11-17,JPN,SOCIAL,48507.75
2018-11-18,JPN,OOH,48507.75
2018-11-19,JPN,SOCIAL,48507.75
2018-11-20,JPN,ONLINE,48507.75
2018-11-21,JPN,OOH,0.0
2018-11-22,JPN,OOH,0.0
2018-11-23,JPN,SOCIAL,0.0
2018-11-24,JPN,ONLINE,0.0
2018-11-25,JPN,TV,0.0
2018-11-26,JPN,TV,0.0
2018-11-27,JPN,TV,0.0
2018-11-28,JPN,TV,0.0
2018-11-29,JPN,OOH,0.0
2018-11-30,JPN,OOH,0.0
2018-12-01,JPN,ONLINE,0.0
2018-12-02,JPN,TV,0.0
2018-12-03,JPN,SOCIAL,0.0
2018-12-04,JPN,SOCIAL,0.0
2018-12-05,JPN,ONLINE,0.0
2018-12-06,JPN,OOH,0.0
2018-12-07,JPN,OOH,0.0
2018-12-08,JPN,OOH,0.0
2018-12-09,JPN,OOH,0.0
2018-12-10,JPN,TV,0.0
2018-12-11,JPN,ONLINE,0.0
2018-12-12,JPN,ONLINE,0.0
2018-12-13,JPN,TV,0.0
2018-12-14,JPN,SOCIAL,0.0
2018-12-15,JPN,ONLINE,0.0
2018-12-16,JPN,TV,0.0
2018-12-17,JPN,SOCIAL,0.0
2018-12-18,JPN,OOH,65610.26
2018-12-19,JPN,TV,65610.26
2018-12-20,JPN,SOCIAL,65610.26
2018-12-21,JPN,TV,65610.26
2018-12-22,JPN,ONLINE,65610.26
2018-12-23,JPN,SOCIAL,65610.26
2018-12-24,JPN,SOCIAL,65610.26
2018-12-25,JPN,TV,65610.26
2018-12-26,JPN,TV,65610.26
2018-12-27,JPN,OOH,65610.26
2018-12-28,JPN,SOCIAL,65610.26
2018-12-29,JPN,OOH,65610.26
2018-12-30,JPN,ONLINE,65610.26
2018-12-31,JPN,TV,0.0
2019-01-01,JPN,OOH,0.0
2019-01-02,JPN,ONLINE,0.0
2019-01-03,JPN,ONLINE,0.0
2019-01-04,JPN,ONLINE,0.0
2019-01-05,JPN,TV,0.0
2019-01-06,JPN,ONLINE,0.0
2019-01-07,JPN,SOCIAL,0.0
2019-01-08,JPN,ONLINE,0.0
2019-01-09,JPN,OOH,0.0
2019-01-10,JPN,SOCIAL,0.0
2019-01-11,JPN,SOCIAL,0.0
2019-01-12,JPN,SOCIAL,54274.87
2019-01-13,JPN,OOH,54274.87
2019-01-14,JPN,ONLINE,54274.87
2019-01-15,JPN,OOH,54274.87
2019-01-16,JPN,TV,54274.87
2019-01-17,JPN,ONLINE,54274.87
2019-01-18,JPN,TV,54274.87
2019-01-19,JPN,TV,54274.87
